StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,UserLanguage,Q_RecaptchaScore,Q1,Q2,Q3,Q4,Q6,Q7,Q8,Q9,Q10,Q12,Q13,Q14,Q15,Q16,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Group,,,
2/12/2025 23:06,2/12/2025 23:12,100,341,True,2/12/2025 23:12,EN,1,I agree to participate and understand that my participation is voluntary,Yes,About once a month,No,,,,,,Probably yes,"The robot clearly understands the nature of the game, and advices as such.",To give more information on why they think the opponent has chosen to make the move they did.,"Yes, I believe with machine learning robots could absolutely serve as a replacement ",Probably yes,,,,,,35,Male,University - Bachelors Degree,Very,Extremely,No,Not at all,Humans surpass machines,Humans surpass machines,Machines surpass humans,Humans surpass machines,Machines surpass humans,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,,2,,,
2/12/2025 22:54,2/12/2025 23:12,100,1108,True,2/12/2025 23:12,EN,1,I agree to participate and understand that my participation is voluntary,Yes,1-3 days a week,No,,,,,,Probably not,"On the positive side, it effectively recognizes and states chess moves, which suggests accurate moves and a solid understanding of chess notation. Its ability to consistently relay moves without errors is a strength. However, its lack of explanatory depth makes it feel unidimensional. A well-rounded chess assistant should ideally provide insights, such as explaining the reasoning behind moves, evaluating positions, or suggesting alternatives. If it struggles with these aspects, it may lack strong AI-driven evaluation or natural language processing capabilities.","Improving contextual awareness and explanation depth would significantly enhance its usefulness. Allow users to ask follow-up questions (e.g., ""Why not move the rook instead?""). Offer difficulty settings (basic explanations for beginners, deeper analysis for advanced players).","While possible, due to a robot having a physical interaction, thus making it likely more engaging than a screen-based computer, it would still lack the play speed of a screen-based computer as well as wouldn't be able to visually display arrows and variations as effectively, while also probably being a much higher cost to produce and implement than screen-based computers.",Neutral,,,,,,23,Male,University - Bachelors Degree,Moderately,Very,No,Slightly,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,"While exploring the idea of robots being a good substitute for screen-based computers, it might be worth asking what specific learning elements are being prioritized, i.e. is the goal to be more interactive, to provide better in depth explanations, to outline a more visual process for understanding, etc...",2,,,
2/12/2025 23:07,2/12/2025 23:12,100,341,True,2/12/2025 23:12,EN,1,I agree to participate and understand that my participation is voluntary,Yes,1-3 days a week,No,,,,,,,,,,,Probably yes,"The movement makes a noise which i do not like, also it is not smooth in motion. I like the voice of the robot, it is calm but sounds intelligent",Make it's movement silent and also perhaps a face where the mouth moves when talking. ,Probably not as it is not interactive enough for most people at this stage.,Probably not,35,Male,University - Bachelors Degree,Moderately,Very,No,Slightly,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,,3,,,
2/12/2025 23:05,2/12/2025 23:12,100,429,True,2/12/2025 23:12,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Less than once a month,No,,,,,,Probably yes,The robot was moving well but the whirring noise every time it moved was distracting.,Quiet the movement of the robot and make the voice a little more human like.,I don't think they can serve as a replacement unless big improvements are made.  The robots are not very human like.,Definitely not,,,,,,50,Female,Some University but no degree,Moderately,Very,No,Not at all,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,,2,,,
2/12/2025 22:59,2/12/2025 23:12,100,800,True,2/12/2025 23:12,EN,1,I agree to participate and understand that my participation is voluntary,Yes,About once every 2 weeks,No,Definitely yes,The explanation was quite descriptive with a very loud audio output,There should be more showing than telling for instructional robots,"Yes, only because there are a lot of health hazards to spending time on Computer screens in comparison to robots like this.",Neutral,,,,,,,,,,,33,Male,University - Bachelors Degree,Very,Very,No,Not at all,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,No suggestion,1,,,
2/12/2025 23:03,2/12/2025 23:13,100,544,True,2/12/2025 23:13,EN,1,I agree to participate and understand that my participation is voluntary,Yes,About once every 2 weeks,No,Probably yes,"It appears its moves, are very accurate and precise and it is putting down the places, and explaining where it is putting them down very well. ","The robot kind of looks like a hand mixer. I think if it had a better shape, it would make it more appealing. ","Yes  think it could and I think this robot demonstrates it well. I also think having something move, versus just watching something on a screen is more appealing, and would lead to more visual learning.",Neutral,,,,,,,,,,,43,Female,University - Bachelors Degree,Very,Slightly,No,Not at all,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Humans surpass machines,Humans surpass machines,Machines surpass humans,Humans surpass machines,Humans surpass machines,It was very interesting. I think of robots performing surgery with the assistance of a doctor in another location and how that is the best of human and machines working together,1,,,
2/12/2025 23:03,2/12/2025 23:13,100,598,True,2/12/2025 23:13,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Never,No,,,,,,,,,,,Probably yes,The robot looks very technically competent,No I have no recommendations,No i don't think robots are entertaining in the same way as a television,Probably not,53,Female,University - Bachelors Degree,Slightly,Not at all,No,Not at all,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,,3,,,
2/12/2025 22:58,2/12/2025 23:13,100,868,True,2/12/2025 23:13,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Less than once a month,No,,,,,,,,,,,Definitely yes,I would say the robot is of a lower to medium quality. It looks like a diy style product that was home assembled. The movements are relatively slow with noisy motor. The positional accuracy does appear reasonably good.,"Higher spec motors that are faster, smoother and quieter when operating ",Yes. I think improvements in screen based entertainment are trying to bring a more immersive experience by making it as real as possible. Robots provide the opportunity to make significant aspects actually real.,Definitely yes,42,Male,"Graduate or professional degree (MA, MS, MBA, PhD, Law Degree, Medical Degree, etc.)",Extremely,Moderately,No,Not at all,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,,3,,,
2/12/2025 23:09,2/12/2025 23:13,100,251,True,2/12/2025 23:13,EN,1,I agree to participate and understand that my participation is voluntary,Yes,1-3 days a week,Yes,Definitely yes,Looks to be very high tech with smooth movements and complex mapping and visual sensors that allow it to completely automate a game of chess.,Make it smaller so that it doesnt take up as much space,"Yes. This is a better demonstration than an on screen computer as it shows firsthand how computer vision happens, and explains while doing so through the speaker.",Neutral,,,,,,,,,,,21,Male,Secondary,Moderately,Not at all,No,Slightly,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,,1,,,
2/12/2025 23:06,2/12/2025 23:13,100,442,True,2/12/2025 23:13,EN,1,I agree to participate and understand that my participation is voluntary,Yes,About once a month,No,Probably yes,The robot displayed good technical quality as it aligned its visionary capabilities to the chess board. ,No recommendations to offer. ,"Yes they could, as they provide practical demonstrations. ",Neutral,,,,,,,,,,,64,Male,"Graduate or professional degree (MA, MS, MBA, PhD, Law Degree, Medical Degree, etc.)",Moderately,Not at all,No,Moderately,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,,1,,,
2/12/2025 22:54,2/12/2025 23:13,100,1163,True,2/12/2025 23:13,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Every day,No,,,,,,,,,,,Probably yes,the robots movements are very fluid and the speech programmed for it are very articulate. it is quite imposing however and maybe not suitable to be used around children ,potential improvements could be to improve the natural motion of the movements so it appears more user friendly and human-like when playing chess. and potentially make it more compact whilst also making the speech patterns more natural sounding. ,"while i do believe they have a place in entertainment in the future, television and the comforts that come with it are still key to the human experience, I see robots in a more auxiliary role for entertainment.",Probably yes,32,Male,"Graduate or professional degree (MA, MS, MBA, PhD, Law Degree, Medical Degree, etc.)",Extremely,Moderately,No,Moderately,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,I prefer not to respond,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,,3,,,
2/12/2025 22:58,2/12/2025 23:13,100,911,True,2/12/2025 23:13,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Less than once a month,No,Probably yes,"The robot itself is good quality. It's speech and movements are clear, concise, and deliberate. ","I believe it would be better to verbalize the coordinates (A1, B2, C3, etc...) when describing it's ""thought"" process. ",I believe it is possible as long as there is a practical component to the teachings. ,Neutral,,,,,,,,,,,29,Female,Vocational or Similar,Slightly,Moderately,No,Not at all,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,,1,,,
2/12/2025 22:56,2/12/2025 23:13,100,1053,True,2/12/2025 23:13,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Less than once a month,No,,,,,,,,,,,Probably yes,"The robot looked like it moved quite smoothly. It also moved at the correct time that the words were saying to move. Although, the sound didn't feel like it was coming from the Robot but like someone was telling it what to do. ",Maybe it could look forward at some pints so it's not facing down all the time. This was it would connect with the user more.,"I don't think they will replace screen based forms of entertainment because when you watch tv you switch off and relax and immerse yourself in to a place that's different to where you are. With the robot you have to think and respond to it, which is what people do all day at work. ",Definitely not,46,Female,University - Bachelors Degree,Moderately,Not at all,No,Not at all,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,I prefer not to respond,Humans surpass machines,Machines surpass humans,Humans surpass machines,Humans surpass machines,none,3,,,
2/12/2025 23:03,2/12/2025 23:13,100,618,True,2/12/2025 23:13,EN,1,I agree to participate and understand that my participation is voluntary,Yes,1-3 days a week,No,,,,,,,,,,,Probably not,"The positive is you have someone to play with if you live alone. The negative is, it’s too noisy when moving plus it’s slow.",Maybe give it human features or a puppy,"I don’t think so, humans crave human interactions.  I also think we are too hooked to technology now, so much so that we will get bored.",Probably yes,44,Female,University - Bachelors Degree,Moderately,Not at all,No,Slightly,Humans surpass machines,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Although machines can make our lives easier. It should not replace humans ,3,,,
2/12/2025 23:08,2/12/2025 23:14,100,316,True,2/12/2025 23:14,EN,1,I agree to participate and understand that my participation is voluntary,Yes,About once a month,No,,,,,,,,,,,Probably not,Very monotone and not very expressive,more life-like. Better inflexion of voice at the right times,yes. Content could be far more tailored to a person's individual tastes,Probably not,26,Male,"Graduate or professional degree (MA, MS, MBA, PhD, Law Degree, Medical Degree, etc.)",Moderately,Moderately,No,Slightly,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,n/a,3,,,
2/12/2025 23:00,2/12/2025 23:14,100,821,True,2/12/2025 23:14,EN,1,I agree to participate and understand that my participation is voluntary,Yes,4-6 days a week,Yes,Probably yes,Technical quality is great. Movements are smooth and the AI generated voice is clear and easy to understand.,"None. It's really cool and I wish I could see the whole demo. Maybe go into some more detail as to what an ArUco marker is, or how occupancy and piece classification works.","Hmmm, hard to say. I think screen-based computing will always prevail on a lot of things. I'd rather look at a diagram on a monitor than watch a robot draw the same diagram on a whiteboard, for example.  While the chess bot is cool, I think the concepts would be easier for me to understand, personally, if I were just reading about them on a monitor.",Probably yes,,,,,,,,,,,33,Male,Secondary,Extremely,Extremely,No,Not at all,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,,1,,,
2/12/2025 22:56,2/12/2025 23:14,100,1063,True,2/12/2025 23:14,EN,1,I agree to participate and understand that my participation is voluntary,Yes,1-3 days a week,No,Probably yes,It has smooth and precise motions and seems to be studying the chess board with its intelligent movements.,I would add a spotlight beam so it is obvious which part of the board the robot is looking at.,I think it is possible because the robot is better at demonstrating practical aspects of a technical situation than a screen based computer is.,Probably yes,,,,,,,,,,,45,Male,University - Bachelors Degree,Very,Extremely,No,Very,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,It was fascinating to speculate on machine evolution.,1,,,
2/12/2025 23:05,2/12/2025 23:14,100,555,True,2/12/2025 23:14,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Never,No,,,,,,Probably not,The technical ability of the robot moves smoothly and knows what it is doing,The voice sounds fake and not relatable,"Potentially yes, if they were to explain how and why they’re making the moves they are doing",Definitely not,,,,,,30,Female,Vocational or Similar,Moderately,Very,No,Slightly,Humans surpass machines,Humans surpass machines,I prefer not to respond,I prefer not to respond,Machines surpass humans,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,,2,,,
2/12/2025 23:08,2/12/2025 23:14,100,328,True,2/12/2025 23:14,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Never,No,,,,,,Probably yes,"High quality robot! I liked the English accent, he sounds smart",The movements should be quieter,"Yes, it’s visually appealing ",Probably not,,,,,,58,Female,Vocational or Similar,Very,Very,No,Not at all,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,,2,,,
2/12/2025 23:08,2/12/2025 23:14,100,343,True,2/12/2025 23:14,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Never,No,Probably yes,It seems very accurate in its placement and instruction quality.,Make it appear more human if used in schools,I think no because children prefer to use screens and it feels like a backwards step.,Definitely not,,,,,,,,,,,48,Female,"Graduate or professional degree (MA, MS, MBA, PhD, Law Degree, Medical Degree, etc.)",Moderately,Slightly,No,Not at all,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,No suggestions. The questions were interesting to think about.,1,,,
2/12/2025 23:00,2/12/2025 23:14,100,824,True,2/12/2025 23:14,EN,1,I agree to participate and understand that my participation is voluntary,Yes,1-3 days a week,No,,,,,,,,,,,Definitely yes,The robot looks quite large and clunky and is also very noisy .,"I think if it was not so noisy and mechanical sounding . It could also look a little better , it just looks like quite an ugly bit of machinery and is not aesthetically appealing.",I don’t think they would replace things like tvs or gaming consoles as people like to mindlessly relax with these forms of entertainment. I do think they could exist alongside however depending on price .people that maybe lonely may benefit particularly if they looked less mechanical ie someone to play chess with if you live alone .,Neutral,52,Female,Vocational or Similar,Moderately,Moderately,No,Not at all,Humans surpass machines,Humans surpass machines,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,N/a,3,,,
2/12/2025 23:05,2/12/2025 23:14,100,530,True,2/12/2025 23:14,EN,1,I agree to participate and understand that my participation is voluntary,Yes,About once every 2 weeks,No,Probably yes,"The robot's movement was impressive, and his audio was also impressive and very clear. It would be hard for a school child to follow. The robot communicated his moves using a vocabulary that was full of technical terms and difficult words and somewhat beyond the comprehension of a school-age child.",The robot should communicate in more straightforward language. Perhaps a nickname for the robot would be good too.,Robots can replace existing screen-based computers. They can show how to accomplish technical tasks in 3 d and will be better able to simulate real-world scenarios. ,Probably not,,,,,,,,,,,55,Male,"Graduate or professional degree (MA, MS, MBA, PhD, Law Degree, Medical Degree, etc.)",Moderately,Very,No,Slightly,Humans surpass machines,Humans surpass machines,Humans surpass machines,Humans surpass machines,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Interesting- I would have liked more questions. It was thought-provoking. ,1,,,
2/12/2025 23:04,2/12/2025 23:14,100,611,True,2/12/2025 23:14,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Less than once a month,No,,,,,,,,,,,Probably not,seemed to be aware of what was going on and the moves to use,"no, i think that the robot is fully programmed and couldnt be better,altho advances come on board very quickly","no, technology not there",Definitely not,64,Female,Secondary,Slightly,Not at all,No,Slightly,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Humans surpass machines,Humans surpass machines,Humans surpass machines,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,,3,,,
2/12/2025 23:08,2/12/2025 23:14,100,355,True,2/12/2025 23:14,EN,1,I agree to participate and understand that my participation is voluntary,Yes,About once every 2 weeks,No,,,,,,,,,,,Probably yes,i like that it moves the pieces but it would be very big to have in the house and store.,how loud the motors are,no because it would lack the visual representation that tv allows,Neutral,22,Female,Vocational or Similar,Moderately,Not at all,No,Moderately,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Humans surpass machines,n/a,3,,,
2/12/2025 23:06,2/12/2025 23:15,100,514,True,2/12/2025 23:15,EN,1,I agree to participate and understand that my participation is voluntary,Yes,1-3 days a week,Yes,,,,,,,,,,,Probably not,"it’s impressive, It truly shows remarkable technological improvement. It looks a bit clunky compared to futuristic ideas of robotics, but is still impressive ","not really, as it is not my specialty.","potentially, but i don’t see these robots replacing the creativity of real people. ",Definitely not,22,Male,University - Bachelors Degree,Moderately,Not at all,No,Not at all,Humans surpass machines,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,"no comments, an engaging survey :) ",3,,,
2/12/2025 23:10,2/12/2025 23:15,100,278,True,2/12/2025 23:15,EN,1,I agree to participate and understand that my participation is voluntary,Yes,1-3 days a week,No,,,,,,,,,,,Probably yes,"I think the robot it very big and takes up a lot of space making it a little bit out of touch. I would also say that it is helpful, but at what cost? ",I think make the robot smaller and maybe have a different shape so it is a big more conventional for the average home. ,"I would hope not, but I do think they provide entertainment for many people. ",Probably not,20,Female,Some University but no degree,Slightly,Not at all,No,Not at all,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Humans surpass machines,Humans surpass machines,Machines surpass humans,Humans surpass machines,Machines surpass humans,,3,,,
2/12/2025 23:00,2/12/2025 23:15,100,921,True,2/12/2025 23:15,EN,1,I agree to participate and understand that my participation is voluntary,Yes,4-6 days a week,No,,,,,,,,,,,Definitely yes,The robot seems efficient and quite accurate ,A smaller version of this could be more appealing ,"I really don’t think having a robot play chess would serve as a television replacement firstly robots as chess players will eliminate the human experience of playing chess, whereas television is mainly for visual entertainment robots cannot replace the viewing pleasure from televisions ",Probably not,45,Male,"Graduate or professional degree (MA, MS, MBA, PhD, Law Degree, Medical Degree, etc.)",Extremely,Extremely,No,Extremely,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,,3,,,
2/12/2025 23:06,2/12/2025 23:15,100,522,True,2/12/2025 23:15,EN,1,I agree to participate and understand that my participation is voluntary,Yes,1-3 days a week,No,Probably yes,This robot will work best for intelligent students. Students with special education need might struggle to understand what is being taught,The voice should sound more human rather than a robot. It should also be well paced.,Yes. Because AI is gradually taking over different sectors of the world.,Definitely not,,,,,,,,,,,38,Female,University - Bachelors Degree,Very,Not at all,No,Not at all,Humans surpass machines,Humans surpass machines,Humans surpass machines,Humans surpass machines,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Great learning experience,1,,,
2/12/2025 23:10,2/12/2025 23:15,100,295,True,2/12/2025 23:15,EN,1,I agree to participate and understand that my participation is voluntary,No,Never,No,,,,,,Definitely yes,"I think it’s very positive, as someone learning to play chess I think it explains why the move is a good move and the robot moves side to side allowing you to move any object ",None I don’t think the robot needs improvements at the moment ,"Absolutely, sometimes it’s not as easy being on a computer but physically seeing a robot move and why it’s moving there I think is brilliant ",Probably not,,,,,,28,Female,Secondary,Moderately,Not at all,Yes,Slightly,Humans surpass machines,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,No comments ,2,,,
2/12/2025 23:10,2/12/2025 23:15,100,303,True,2/12/2025 23:15,EN,1,I agree to participate and understand that my participation is voluntary,Yes,1-3 days a week,No,,,,,,Probably not,The robot moves with accuracy and timings match the audio,The robot describes what it's doing but does not do much explanation so I don't see the value,Possibly but I can't see there being too much value added here unless it's more reactive,Probably not,,,,,,29,Female,University - Bachelors Degree,Moderately,Very,No,Not at all,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,,2,,,
2/12/2025 23:02,2/12/2025 23:15,100,758,True,2/12/2025 23:15,EN,1,I agree to participate and understand that my participation is voluntary,Yes,4-6 days a week,No,,,,,,Probably yes,"It makes quite a lot of mechanical noise as it moves, this could potentially distract the user. It looks as if it would likely be of a high technical standard, however, and I imagine rather expensive for that reason! The level of technical knowledge sounded convincing to me...as a non-chess player! Plus it looked as if it managed to move to the various locations on the board as one would expect for a chess playing robot. ",Perhaps it could be a little quieter in its movements. I'm not sure how easy this would be to do though. It could also look somewhat smaller and/or more 'friendly' and 'human-like' if it were indeed to be used in a school setting. Particularly for younger users who may find such a robot more engaging. The voice could also be a little less mechanical and more friendly for younger users.,"Yes, perhaps so, particularly if the robot is a little livelier. I think the use of something physical can help people to engage all the more. If it's a robot like this that can point out a method via actual movement of the pieces on a 3D board rather than just something someone is interacting with on-screen. That said, I can imagine that the latter would be sufficient for some users. Particularly those who've played a fair bit of chess already and want a speedier way of observing/learning. I imagine with the AI use, one could also ask the robot to show something again/differently/or ask a question about one of the methods discussed.",Neutral,,,,,,39,Female,Vocational or Similar,Very,Not at all,No,Not at all,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Only that I was torn on some of the machines vs humans questions but tried to go by instinct here. Many thanks for an interesting study!,2,,,
2/12/2025 23:01,2/12/2025 23:15,100,845,True,2/12/2025 23:15,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Less than once a month,No,,,,,,Neutral,Nothing at all...............,No not at all................,Nothing at all............,Neutral,,,,,,43,Male,Secondary,Moderately,Moderately,No,Moderately,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,,2,,,
2/12/2025 23:08,2/12/2025 23:15,100,437,True,2/12/2025 23:15,EN,1,I agree to participate and understand that my participation is voluntary,Yes,4-6 days a week,Yes,,,,,,,,,,,Probably yes,"It’s an interesting technology, definitely something people would enjoy. The fact that it talks to you and can play chess is something very fascinating. Younger generations would love this but unfortunately old generations would probably dislike.",Unsure of any recommendations to improve the robot,Probably not because a lot of people use social media and enjoy seeing other people online.,Probably not,28,Female,Vocational or Similar,Moderately,Moderately,No,Slightly,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,,3,,,
2/12/2025 23:09,2/12/2025 23:16,100,372,True,2/12/2025 23:16,EN,1,I agree to participate and understand that my participation is voluntary,Yes,About once a month,No,Definitely yes,it seemed very impressive,sometimes people like robots to be humanised ie with eyes,"Not a replacement entirely, but some times yes. It depends on what information is required.",Neutral,,,,,,,,,,,36,Other,Secondary,Slightly,Not at all,No,Slightly,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,,1,,,
2/12/2025 23:08,2/12/2025 23:16,100,448,True,2/12/2025 23:16,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Every day,Yes,,,,,,Probably not,I thought the robot functioned properly and without issue. Seemed very humanlike.,"Provide more context and definitions. For example, expand on the Sicilian Defence. What exactly is that? The move suggestions are impactful, but the robot is missing the ""what"" and ""why""","Yes, it could happen, as it could serve as another player or some type of tutor, someone you can learn from playing, which you can't really replicate or do in the same way on screen-based computers.",Probably yes,,,,,,33,Male,University - Bachelors Degree,Extremely,Slightly,No,Not at all,Humans surpass machines,Humans surpass machines,Machines surpass humans,Humans surpass machines,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,I prefer not to respond,This was a fun survey. Very engaging. Thank you! ,2,,,
2/12/2025 22:58,2/12/2025 23:16,100,1073,True,2/12/2025 23:16,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Never,No,,,,,,,,,,,Probably yes,The robot clearly demonstrates other possible moves. It is interactive as it asks which of the possible moves the participant/opponent would like to try. I found the noise the robot made when moving a little distracting.,I think it would be an improvement if the robot moved more quietly. A slightly smaller robot might make it easier to focus on the chessboard.,"I doubt that this kind of robot would replace entertainment such as TV. It is not as visually stimulating as TV. The personal and/or aspect of some forms of TV, such as game shows, seems to be extremely important. Although I don’t this  kind of robot will replace TV I would expect it’s popularity to increase over the next 10 years. A parallel example is quiz shows versus online quizzes. Whilst the popularity of the former increases I doubt that it will completely replace person hosted quizzes.",Definitely not,66,Female,University - Bachelors Degree,Moderately,Very,No,Slightly,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,A thought provoking survey.,3,,,
2/12/2025 23:10,2/12/2025 23:16,100,390,True,2/12/2025 23:16,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Less than once a month,No,Definitely yes,"the robot explains its process very well, and sounds smart and friendly.","no, it seemed helpful and comprehensive. i can't think of any faults or need for improvement ","yes, it seems to explain things clearly, and maybe voice is more accessible for 10 year olds. It also sounds unintimidating, whereas maybe children of that age would find written instructions a bit boring and intimidating, so it may be better in that way",Neutral,,,,,,,,,,,33,Female,Vocational or Similar,Slightly,Not at all,No,Not at all,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,I prefer not to respond,i'm not sure what you were testing me in but i enjoyed seeing the robot and thinking about how they may be better/not as good vs humans,1,,,
